string,sectionName,label,citingPaperId,citedPaperId,excerpt_index,isKeyCitation,label2,citeEnd,citeStart,source,label_confidence,label2_confidence,id
"However, these results are not consistent with the study conducted in Austrian previously, in which the -592AA genotype was shown to be associated with a reduced breast cancer risk[19].",Discussion,2,dd69aaa1a73592ce1b6c7238934458e7d1eb10ae,7df35c0c54b28e917e4bf8b94b6f80461d99b6db,0,False,0,184,180,4,0.0,0.0,dd69aaa1a73592ce1b6c7238934458e7d1eb10ae>7df35c0c54b28e917e4bf8b94b6f80461d99b6db
"The fact that the highly virulent Hypr strain is an old isolate, lacking most parts of the V 39NCR, have led to speculations that this virus has evolved by truncations and adapted to the laboratory environments during repeated cultivation in mammalian cells [30].",Discussion,1,06d7af2c17a76a8be6f7533ab14463b4261195ff,2f6ab025f3c0780ed81d3f0bccdd657b9d8726aa,1,False,3,262,258,4,1.0,0.0,06d7af2c17a76a8be6f7533ab14463b4261195ff>2f6ab025f3c0780ed81d3f0bccdd657b9d8726aa
"…10% of randomly chosen mRNAs were localized to the oocyte (Dubowy and Macdonald, 1998), and the oocyte enrichment of specific mRNAs has been documented including osk, bcd, grk, oo18 RNA-binding protein
(orb), egl, and BicD (Costa et al., 2005; Mach and Lehmann, 1997; Suter and Steward, 1991).",Results,0,36cd1eaa3fe2f8ddbe8986c02f32e92d8143f34b,e930eec6325c6675b9a606c6abb8eacfc6c077da,1,True,3,243,225,4,0.6218,0.0,36cd1eaa3fe2f8ddbe8986c02f32e92d8143f34b>e930eec6325c6675b9a606c6abb8eacfc6c077da
"Neurotrophins have been proposed to play a role in neuronal survival, proliferation, maturation, and outgrowth during development, and to show neuroprotective functions after brain injury (3, 4).",INTRODUCTION,1,a0a582bb41b2bf554d16b5f6cbc5a52c14d97f34,9d6908c9357884f10f8c029b40955211db6a274f,0,False,3,194,188,4,1.0,0.0,a0a582bb41b2bf554d16b5f6cbc5a52c14d97f34>9d6908c9357884f10f8c029b40955211db6a274f
"Two types of purposeful sampling were used to recruit ten participants from physiotherapy [1], occupational therapy [1], kinesiology [1], cognitive behavioural therapy [2], medicine [1], psychology [1], return to work [1], resource specialty [1], and customer service [1].",Methods,1,116d5240ef90260ff66cf6b6182bcbb20b91ad28,eab6176788b00d2273c348bdda11b40c7bf6d4f7,1,False,3,93,90,4,1.0,0.0,116d5240ef90260ff66cf6b6182bcbb20b91ad28>eab6176788b00d2273c348bdda11b40c7bf6d4f7
That methylation of promoter sequences does not necessarily lead to silencing has been demonstrated before by Sijen et al. (2001).,Discussion,1,7796f3e680044a7404fe16306c80ad978df72409,1504de3540a465ef14d49897e9506fae51902f2e,5,True,3,129,110,4,0.7393,0.0,7796f3e680044a7404fe16306c80ad978df72409>1504de3540a465ef14d49897e9506fae51902f2e
"Regarding synthetic inhibitors, PC190723 is the most studied compound so far (Haydon et al., 2008, 2010; Andreu et al., 2010; Adams et al., 2011; Elsen et al., 2012; Tan et al., 2012).",,1,bdaf12c922950c7e2bc916c53b3fcda4a48bbf7b,a85fe03a8659b08d379e2dffd32720aa767e11f9,0,False,3,103,78,4,1.0,0.0,bdaf12c922950c7e2bc916c53b3fcda4a48bbf7b>a85fe03a8659b08d379e2dffd32720aa767e11f9
"The second experiment’s purpose was to sustain long-term relationships between children and the robot, and a mechanism was added to the robot to assist long-term interaction (Kanda et al., 2004 b).",1 Introduction,1,922f2fb5ebc5d7d8e08b087bdd4df2855bdd4b48,73f8d428fa37bc677d6e08e270336e066432c8c9,0,False,3,192,174,4,0.7608,0.0,922f2fb5ebc5d7d8e08b087bdd4df2855bdd4b48>73f8d428fa37bc677d6e08e270336e066432c8c9
"%) was a close relative (at 97% identity) of the facultative denitrifying bacterium Aromatoleum aromaticum (which belongs to the Azoarcus cluster) (Kuhner et al., 2005), and the close relative Azoarcus buckelii (Mechichi et al., 2002).",Results,1,387a4968c48a7f86693bcc455beffa97943cd445,3fdc808da3be33a0eb24417029962894716481e2,0,False,3,233,212,4,1.0,0.0,387a4968c48a7f86693bcc455beffa97943cd445>3fdc808da3be33a0eb24417029962894716481e2
"Pg antibody responses correlate well with the presence of PD [25], and higher Pg antibody titers and DAS28 scores have been noted in RA patients with more severe PD [5].",Discussion,1,9889e6509ccfd7cb166b258c2487485fd0c4b145,fb70d25d466c3da340689424d944e8d278a3469f,8,True,3,168,165,4,0.7518,0.0,9889e6509ccfd7cb166b258c2487485fd0c4b145>fb70d25d466c3da340689424d944e8d278a3469f
"Replicating our research using a clinical sample of individuals with SAD may produce different results, specifically for positive reaction time bias, as individuals with SAD tend to endorse fewer positive interpretations of ambiguous social sentences and exhibit a greater benign reaction time bias when compared to controls (Amir et al. 2012).",Discussion,0,0244de3610992df3e77b65de794861810a673a48,89634acca7f883bb26a15b1db301488353d8654d,3,True,3,343,325,4,0.7597,0.0,0244de3610992df3e77b65de794861810a673a48>89634acca7f883bb26a15b1db301488353d8654d
"Taken together with the results of Gagliardo et al. (Gagliardo et al., 2006; Gagliardo et al., 2008; Gagliardo et al., 2009), this result strongly suggests that putative ferrimagnetic receptors in the upper beak, lagena or elsewhere do not play a role in homing of pigeons in this study.",DISCUSSION,2,8234e3304b21fd300d37575b2a0c7eb5645a4ae7,54f0eb70e18caac1551e26e815e41af41f5d2ed5,0,False,1,123,101,4,0.0,0.0,8234e3304b21fd300d37575b2a0c7eb5645a4ae7>54f0eb70e18caac1551e26e815e41af41f5d2ed5
"Given the good results observed with this approach [22], the question arose whether this robustness could suffice to enable arbitrary 3D excitations.",1. Introduction,1,52fdfce0f6f82b40947065f0ed30560bb6793c6a,86a516f1311b1ea6656980253106b464e1bba4a9,5,False,3,55,51,4,0.614,0.0,52fdfce0f6f82b40947065f0ed30560bb6793c6a>86a516f1311b1ea6656980253106b464e1bba4a9
"Finally a last way of
declarative aid in geolocalization was used in Mobivisit project where visitors were asked to fill in a
three-field form that then returned as a result their position on a digital map (Damala et al., 2005).",2.3.2.2 Declarative/ Explicit Geolocalization (using alphanumeric or visual clues),0,1749d89f2990075097630420b075703d30d9b3b3,482af3b53907e557f867f9d9ac77549ff08d9b18,6,True,3,226,207,4,0.7459,0.0,1749d89f2990075097630420b075703d30d9b3b3>482af3b53907e557f867f9d9ac77549ff08d9b18
"These models are not specified and observe a single phenomenon from different points of view (Maxfield et al., 2002; Parker et al., 2009).",4. Discussion,1,7c9eedc102d73eeffb07410efeaa590c0b04c1fe,cf6b7a930c422ee1e7ea96c01be20770f2d937d1,2,True,3,136,117,4,0.7022,0.0,7c9eedc102d73eeffb07410efeaa590c0b04c1fe>cf6b7a930c422ee1e7ea96c01be20770f2d937d1
"Dissociative conscious sedation or in other words dissociative conscious anesthesia is defined as using an intravenous or subcutaneous injection of “low dose ketamine’ in conjunction with narcotics to achieve an acceptable level of sedation, pain relief and amnesia [17].",Discussion,1,d10a5a0f04c063a85e28f711c37e9606aef1a414,b15ccdb7254f9112bba41969c45b0ddcad9fa6bf,2,False,3,270,266,4,1.0,0.0,d10a5a0f04c063a85e28f711c37e9606aef1a414>b15ccdb7254f9112bba41969c45b0ddcad9fa6bf
"In this study, we generalized previous results regarding the quasi-Gaussian shape and the scalar property using the SBF model [13,21,52].",Background,2,2707175120ef1204a61c485f0ec84f8748cfc0c2,cbdfe987b406ca40a3171f7f1b5f16ad4ba2fdd5,5,True,0,136,126,4,1.0,0.6743,2707175120ef1204a61c485f0ec84f8748cfc0c2>cbdfe987b406ca40a3171f7f1b5f16ad4ba2fdd5
Further details are included in the earlier reports (Springer et al. 2006; Yogev et al. 2005).,Methods,1,7ac67ff0f59585ad3b31d22424c2cef72e20a27d,8d588720ea1b676f8b3906b696e06cf64f5b766b,5,False,3,92,75,4,0.7253,0.0,7ac67ff0f59585ad3b31d22424c2cef72e20a27d>8d588720ea1b676f8b3906b696e06cf64f5b766b
"Research investigating reactions to norm-deviations in online settings has to date
primarily focused on individuals’ profiles (e.g. Brody & Pena, 2013; McLaughlin & Vitak, 2012; Peña & Brody, 2014).",3. Discussion,1,90e3135b8b3ae3871c2d272a5971b703174bcd96,466e2d457c348272f138f0aa48618c85b563a3fc,4,True,3,195,177,4,1.0,0.0,90e3135b8b3ae3871c2d272a5971b703174bcd96>466e2d457c348272f138f0aa48618c85b563a3fc
"An extension to the symmetric-key setting is given in [21], where it is shown that verification along a path can be performed in parallel.",1.1 Previous and Related Work,1,5a0e35103ae7b3a1e9576e9944e0c462dec776a3,5c2a0594f3580610a9beef83a99bf9fe0a80e364,0,False,3,58,54,4,0.7476,0.0,5a0e35103ae7b3a1e9576e9944e0c462dec776a3>5c2a0594f3580610a9beef83a99bf9fe0a80e364
"The isolation vocalizations of infant mice are used as behavioral markers of stress (Rupniak et al., 2000) or disease state (Ricceri et al., 2007; Scattoni et al., 2008; Young et al., 2010; Wohr et al., 2011a).",INTRODUCTION,0,2fdcd0a26a7749af1d135ac11851cbdb8b29e283,bce1ad08961b82b080dbebec9a7d39e5dac26277,0,False,3,208,190,4,0.7382,0.0,2fdcd0a26a7749af1d135ac11851cbdb8b29e283>bce1ad08961b82b080dbebec9a7d39e5dac26277
"Consistent with this, panobinostat had a detrimental effect on human DC viability and function (31).",,1,c0c8d34a0fee5ff52aea3f718068fec651a82771,565c1f4c4b738f3d58f4c7cd2420b203320dabe8,0,False,3,99,95,4,1.0,0.0,c0c8d34a0fee5ff52aea3f718068fec651a82771>565c1f4c4b738f3d58f4c7cd2420b203320dabe8
"The process that changed the radar backscatter between the pre- and the post-event images is ascribable to the changes of the land cover structure, roughness at the wavelength scale of the C band, and the change of the land dielectric constant (moisture content) in the passage from dense canopy to bare soil [13,19] caused by event landslides.",4. Discussion,1,8f146171c9d6ce082589bf45759204a33fa6494b,6f04e7388117ce4263ab24706c3f7f8e0f4f1955,0,False,3,316,309,4,0.7414,0.0,8f146171c9d6ce082589bf45759204a33fa6494b>6f04e7388117ce4263ab24706c3f7f8e0f4f1955
"The sequence entropies of the interface residues are calculated as done earlier [20] using multiple sequence alignments, either from the HSSP database [22], or supplied by the user.",Methods,0,4573d8089a87e443903c5518bb283f8792e1a318,125fd22448e7235969870745d957d522f545eed3,0,False,3,84,80,4,0.0,0.0,4573d8089a87e443903c5518bb283f8792e1a318>125fd22448e7235969870745d957d522f545eed3
"monly seen in men and caused by different fungi, including Madurella mycetomatis, especially frequent in Africa; Madurella grisea, common in South America; and Pseudallescheria boydii (Scedosporium apiospermum), more frequently seen in the USA, but also reported in Europe [48, 49].",Soft Tissue Fungal Infections,1,b058302dd5c6c6b292e84aaf3fefab759ea3df78,2cf15f3bb8990e92abf74fcff4cddb2507400f18,1,False,3,281,273,4,1.0,0.0,b058302dd5c6c6b292e84aaf3fefab759ea3df78>2cf15f3bb8990e92abf74fcff4cddb2507400f18
"These results are consistent with our previous in vitro finding that Sef loss can enhance FGF-mediated induction of MMP9 in prostate cancer cells, which facilitates tumour cell invasion and migration [20].",Discussion,2,96e4832d62cfde2cc818aa932b298dd9ea3c2e3c,3c72a28a95fbca56237572416af8ecf1612b0fcf,2,True,3,204,200,4,0.0,0.0,96e4832d62cfde2cc818aa932b298dd9ea3c2e3c>3c72a28a95fbca56237572416af8ecf1612b0fcf
The impact of the human factors on the software industry and its projects is increasingly discussed and investigated in empirical studies (Hannay et al. 2010; Salleh et al. 2010b; Kosti et al. 2014; Lenberg et al. 2014).,1 Introduction,1,78cfb1e13823842bdfa49df88e1b201473af795b,4354125f383ede6be4c37f12c5c79673e57d61da,0,False,3,218,199,4,1.0,0.0,78cfb1e13823842bdfa49df88e1b201473af795b>4354125f383ede6be4c37f12c5c79673e57d61da
Leite and colleagues demonstrated that ouabain reduced neutrophil migration and decreased vascular permeability in peritonitis [12].,Discussion,1,d3cc99e273801ea46d173cc49fec41f606c45ec3,5eb8e3f142baf35cbbf5892b7d6336f7e5914898,7,True,3,131,127,4,0.7486,0.0,d3cc99e273801ea46d173cc49fec41f606c45ec3>5eb8e3f142baf35cbbf5892b7d6336f7e5914898
Strong evidence for its formation in humans by the action of light on the skin and its metabolism by the AhR-inducible CYP1A have been presented [5-7].,Introduction,1,040c20447a37d9d652ef1748a2db619b8d95622c,26bc3ee344b61cc9f2b6f911ebf24586598ce2c3,1,False,3,150,145,4,1.0,0.0,040c20447a37d9d652ef1748a2db619b8d95622c>26bc3ee344b61cc9f2b6f911ebf24586598ce2c3
The structure round function is partially same as of IDEA [10] and Akelarre [5][6].,3.2.1 Message Expansion,2,08be600a24edc32238a8642c8591956ad9633da5,dc12e451cd61015a5ed0174ec1bb76867949dee3,2,True,0,62,58,4,0.8005,0.6151,08be600a24edc32238a8642c8591956ad9633da5>dc12e451cd61015a5ed0174ec1bb76867949dee3
"Model equation for inhibition
Model equations were applied according to the recommendations provided in previous publications (Estévez and Vilanova 2009).",Materials and methods,0,837e203c03e8c7aca1d6a5eff16da685f83fa807,9c7168cb9caf4dbb9c9e4455f4b0bc8a5304fab1,13,False,3,152,127,4,0.727,0.0,837e203c03e8c7aca1d6a5eff16da685f83fa807>9c7168cb9caf4dbb9c9e4455f4b0bc8a5304fab1
"The TLFBmethod (Sobell and Sobell 1992) was used to obtain self-reported amount and frequency of cannabis use in the past 30 days, and diagnosis of current cannabis use disorders was conducted using the DSM checklist (Hudziak et al. 1993).",Methods,0,3479e381f8149a9a6b12285a8e9c16d5a991cdbb,da49bf02f3c85064c7392eccb36971b63d0bf378,0,False,3,237,218,4,0.0,0.0,3479e381f8149a9a6b12285a8e9c16d5a991cdbb>da49bf02f3c85064c7392eccb36971b63d0bf378
The Mapping experimental design was previously created for the genetic mapping of quantitative trait locus (QTL) conferring partial resistance in sugar pine (Jermstad et al. 2011).,Experimental design,0,1e5bd67fe0ce019be51d5cd110871fa3766fad7b,4d88a11ae38f9740631d31f1669e33122f256323,0,False,3,178,158,4,0.0,0.0,1e5bd67fe0ce019be51d5cd110871fa3766fad7b>4d88a11ae38f9740631d31f1669e33122f256323
"The mechanism of action probably relates, at least in part, to up regulation of the cyclin kinase inhibitor p21WAF1/CIP1 in HDAC1 null cells (Lagger et al., 2002).",Overview of the HDAC family,1,ac98889274074aaffe68806613f94400764cc392,e79c496d57be7fd821df67996a40c5579ed81450,1,True,3,161,142,4,1.0,0.0,ac98889274074aaffe68806613f94400764cc392>e79c496d57be7fd821df67996a40c5579ed81450
"Thicknesses are in the range of previous results reported for lead iodide [17]‚Äì[19], [21], [22] and for",III. RESULTS AND DISCUSSION,2,0cd88668fc28e1d5828a7a3e4b4e0c2721fa77e8,None,0,False,1,78,74,4,0.0,0.0,0cd88668fc28e1d5828a7a3e4b4e0c2721fa77e8>None
"These ultrasound studies were split between endoscopic ultrasound (EUS) [11,26,28,30,39–56] and trans-abdominal ultrasound (TAUS) [24,27,57–61], with patient numbers similar between modalities (1857 for conventional and 1875 for EUS) (Table 1).",3. Results,1,a07a6f5c4e1192778bcb50250d0eff4857066632,9beb6e9503a5e38124887d4d40c7845d5a06e7cb,1,True,3,143,130,4,1.0,0.0,a07a6f5c4e1192778bcb50250d0eff4857066632>9beb6e9503a5e38124887d4d40c7845d5a06e7cb
"…in substrate competence [Moglen and Bras, 1995], erosive efficiency due to sediment flux [Sklar and Dietrich, 1998] or to orographic precipitation [Roe et al., 2002], transient conditions [Snyder et al., 2000], and/or differential rock uplift rate [Kirby and Whipple, 2001] will impact actual…",4.2. Topographic Implications,1,0d5dff59bb8a5c157cf5a1277a52fffe2d2e16a0,f696f7bb47b26f24a6100ebd04625694c2a5de76,1,False,3,165,149,4,0.7537,0.0,0d5dff59bb8a5c157cf5a1277a52fffe2d2e16a0>f696f7bb47b26f24a6100ebd04625694c2a5de76
"Using this procedure allows participants to feel the initial sensations (e.g., tingling or itching) associated with stimulation without any after-effects of stimulation being induced (Nitsche and Paulus, 2000).",Artificial Orthography and Training Procedure,1,d035fe8922098a43b47925465e8ff7f3d0e5da7f,dea3bb84249b00e4c8930f5760327f9b30da0602,2,False,3,208,184,4,1.0,0.0,d035fe8922098a43b47925465e8ff7f3d0e5da7f>dea3bb84249b00e4c8930f5760327f9b30da0602
"In [46,77,94] dynamic programming is employed to determine an optimal energy allocation policy over a finite horizon so that the number",4.1 Introduction,0,71197e96cc66d18123cffa099c043cf41b67445b,620a12113f0ae1f687dfcf6da5abbe6d3491fa85,1,False,3,13,3,4,1.0,0.0,71197e96cc66d18123cffa099c043cf41b67445b>620a12113f0ae1f687dfcf6da5abbe6d3491fa85
Another common characteristic of co-authorship networks is the existence of community or cluster structure (Girvan and Newman 2002; Newman 2004a; Leskovec et al. 2009; Savić et al. 2015) where clusters are viewed as subsets of nodes that are more densely internally connected than with the rest of…,Methodology,1,af1f99bf354d7c547b82ddaad9b87d6f90fb8d69,a151fcaa3d003321d6e09602a927fc434d19b032,0,True,3,130,119,4,1.0,0.0,af1f99bf354d7c547b82ddaad9b87d6f90fb8d69>a151fcaa3d003321d6e09602a927fc434d19b032
"The main absorptive organ in the cephalopod has long been considered to be the cecum [4], and the large cecal sac and intestine are thought to be the main organs of absorption in the Loliginidae [1, 2].",DISCUSSION,1,bd3a8973d19752de1eadef935a08a7085c9b7e5a,cf3af80ea7b58742973ac5e1fc17d23b5497b0ef,0,False,3,201,195,4,1.0,0.0,bd3a8973d19752de1eadef935a08a7085c9b7e5a>cf3af80ea7b58742973ac5e1fc17d23b5497b0ef
"DTI derived diffusion parameters, such as fractional anisotropy (FA), have been widely used to assess white matter microstructure [16, 17, 25], and has previously been used to detect traumatic brain injury in athletes [6, 10, 18, 49], and military personal following blast-related brain injury [29].",Introduction,1,ac9e9cfb33511ecf1d0bda4079003144915c7a43,f2322e16332ef187057f7787b8b8f2e91cd9add5,0,False,3,233,218,4,0.617,0.0,ac9e9cfb33511ecf1d0bda4079003144915c7a43>f2322e16332ef187057f7787b8b8f2e91cd9add5
We have trained a one hidden layer representation on Mnist with a RBM and we have optimized sparsity and spread of information to depth one (we note LV ).,3 Experiments,0,ff1a00ff15ca1b61f8608d1c13f1f7f148378ab5,1fdc785c0152d86d661213038150195058a24703,6,True,3,69,66,2,1.0,0.0,ff1a00ff15ca1b61f8608d1c13f1f7f148378ab5>1fdc785c0152d86d661213038150195058a24703
